# 2theta_deg intensity
4.9500389105 1.0355256192387967e-04
4.9566648138 9.5105406952556484e-05
4.9632907171 1.0115395495503319e-04
4.9699166203 1.2868704734284093e-04
4.9765425236 1.7346785251158713e-04
4.9831684269 2.2186240283499046e-04
4.9897943302 2.6390389969901062e-04
4.9964202335 2.8116034235015015e-04
5.0030461367 2.8759773394279576e-04
5.0096720400 2.7668641170654771e-04
5.0162979433 2.9844483676141296e-04
5.0229238466 4.0288191135614946e-04
5.0295497499 6.2285066355950778e-04
5.0361756531 1.0138373823172151e-03
5.0428015564 1.6172864187302812e-03
5.0494274597 2.3512868411362563e-03
5.0560533630 3.1783423330651725e-03
5.0626792663 4.0360865402777205e-03
5.0693051695 4.8319456444142934e-03
5.0759310728 5.4427325957137184e-03
5.0825569761 5.5949181538827919e-03
5.0891828794 5.5680755935130048e-03
5.0958087827 5.2798620088469047e-03
5.1024346859 4.5155611155487741e-03
5.1090605892 3.8024366268998742e-03
5.1156864925 2.9692069927978416e-03
5.1223123958 2.1071585555454608e-03
5.1289382991 1.3919216100180467e-03
5.1355642023 9.1190196530671239e-04
5.1421901056 5.4185944207970141e-04
5.1488160089 3.2638792766077966e-04
5.1554419122 2.3354545206741317e-04
5.1620678155 1.9400087315279022e-04
5.1686937187 1.8967851433647994e-04
5.1753196220 1.8492104012096940e-04
5.1819455253 1.6796191015012513e-04
5.1885714286 1.3872281215070983e-04
5.1951973319 1.0675668122819265e-04
5.2018232351 7.8758698167651805e-05
5.2084491384 6.2096509783556253e-05
5.2150750417 5.6124323899339478e-05
5.2217009450 5.7154055936356230e-05
5.2283268482 6.3259730958237256e-05
5.2349527515 6.4302982648265555e-05
5.2415786548 6.2677324971441748e-05
5.2482045581 5.4293298665826808e-05
5.2548304614 4.5572786142074632e-05
5.2614563646 3.5263701255469360e-05
5.2680822679 2.8557144960382790e-05
5.2747081712 2.7024048753850374e-05
5.2813340745 2.8982105182780876e-05
5.2879599778 3.2478573886621211e-05
5.2945858810 3.5488570769334021e-05
5.3012117843 3.4780468737680075e-05
5.3078376876 3.2819030787831993e-05
5.3144635909 2.7545849002153199e-05
5.3210894942 2.2661106400619383e-05
5.3277153974 1.8960766337790394e-05
5.3343413007 1.7750818906331514e-05
5.3409672040 1.8519709349730989e-05
5.3475931073 2.0843859922745766e-05
5.3542190106 2.3041562827064995e-05
5.3608449138 2.3947916973378915e-05
5.3674708171 2.3072728799774560e-05
5.3740967204 2.0682973364400067e-05
5.3807226237 1.7416588772084744e-05
5.3873485270 1.4616073750321470e-05
5.3939744302 1.3679820929028136e-05
5.4006003335 1.3708291174111662e-05
5.4072262368 1.5050041407581853e-05
5.4138521401 1.6944468666436676e-05
5.4204780434 1.8281795747334586e-05
5.4271039466 1.7982301269651460e-05
5.4337298499 1.7295205081616707e-05
5.4403557532 1.4762119438529668e-05
5.4469816565 1.2876193152556246e-05
5.4536075598 1.1641642314020044e-05
5.4602334630 1.1427932622190888e-05
5.4668593663 1.1943610202811146e-05
5.4734852696 1.3284843691012290e-05
5.4801111729 1.4586115178626691e-05
5.4867370762 1.5078475794376480e-05
5.4933629794 1.4652266751148222e-05
5.4999888827 1.3359435796926107e-05
5.5066147860 1.1781976899514551e-05
5.5132406893 1.0461848161635377e-05
5.5198665926 9.8103857900998148e-06
5.5264924958 1.0272465333451641e-05
5.5331183991 1.1302769541579195e-05
5.5397443024 1.2135373319150414e-05
5.5463702057 1.2687707575714784e-05
5.5529961089 1.3101188817725353e-05
5.5596220122 1.2299484216011754e-05
5.5662479155 1.1086090468190168e-05
5.5728738188 1.0019927896378760e-05
5.5794997221 9.0670305278635756e-06
5.5861256253 9.0591284953581958e-06
5.5927515286 9.7031226093921539e-06
5.5993774319 1.0463230427426802e-05
5.6060033352 1.1154781520052099e-05
5.6126292385 1.1561458521361906e-05
5.6192551417 1.1278988989376216e-05
5.6258810450 1.0493300307635992e-05
5.6325069483 9.4138060813583203e-06
5.6391328516 8.7119787675562748e-06
5.6457587549 8.3227013210976070e-06
5.6523846581 8.5238690464164687e-06
5.6590105614 9.1036572804521934e-06
5.6656364647 9.7898670535664591e-06
5.6722623680 1.0374142352643614e-05
5.6788882713 1.0441205706147734e-05
5.6855141745 1.0008492275841896e-05
5.6921400778 9.0899046474817394e-06
5.6987659811 8.5381143285542991e-06
5.7053918844 7.8917382187203055e-06
5.7120177877 7.8650719438978167e-06
5.7186436909 8.1189044386998886e-06
5.7252695942 8.7702447339562780e-06
5.7318954975 9.3087584220326394e-06
5.7385214008 9.3462491582478785e-06
5.7451473041 9.6194810434541163e-06
5.7517732073 8.9963962260756871e-06
5.7583991106 8.3468592024717818e-06
5.7650250139 7.6355451398489476e-06
5.7716509172 7.5205832875159486e-06
5.7782768205 7.4285841009822455e-06
5.7849027237 7.8904623423793650e-06
5.7915286270 8.3053353202133999e-06
5.7981545303 8.6365423668735789e-06
5.8047804336 8.9434778221201536e-06
5.8114063369 8.5729521464844899e-06
5.8180322401 8.2834291772091405e-06
5.8246581434 7.7015409579157706e-06
5.8312840467 7.0860604207999182e-06
5.8379099500 6.9251537810289272e-06
5.8445358533 7.0780160786564742e-06
5.8511617565 7.4246705331006656e-06
5.8577876598 7.9177294285496448e-06
5.8644135631 8.3242025486933128e-06
5.8710394664 8.2232194037466685e-06
5.8776653696 7.8904946782145700e-06
5.8842912729 7.4110075078400747e-06
5.8909171762 6.9479428693056810e-06
5.8975430795 6.7671243006384846e-06
5.9041689828 6.6201947104570135e-06
5.9107948860 6.9099221347388301e-06
5.9174207893 7.3412706747385022e-06
5.9240466926 7.7245995547061133e-06
5.9306725959 8.0180801220949634e-06
5.9372984992 7.8175874031972397e-06
5.9439244024 7.6236853255983250e-06
5.9505503057 6.9087685637680135e-06
5.9571762090 6.4869347278773736e-06
5.9638021123 6.3568276796675077e-06
5.9704280156 6.3905158870986224e-06
5.9770539188 6.7570140906084034e-06
5.9836798221 7.0665045480275286e-06
5.9903057254 7.4612078413344660e-06
5.9969316287 7.5897263344430418e-06
6.0035575320 7.4132943558708242e-06
6.0101834352 7.0492069895369529e-06
6.0168093385 6.5348449450897588e-06
6.0234352418 6.1936454863153668e-06
6.0300611451 6.0715468716833350e-06
6.0366870484 6.2887321611806286e-06
6.0433129516 6.4232580974854480e-06
6.0499388549 7.1492802213464945e-06
6.0565647582 7.2871285928431659e-06
6.0631906615 7.3118358032277566e-06
6.0698165648 6.9840877920718127e-06
6.0764424680 6.6435261077860626e-06
6.0830683713 6.2247239481140233e-06
6.0896942746 5.9566435551191220e-06
6.0963201779 6.0834657331369639e-06
6.1029460812 6.3336378965180234e-06
6.1095719844 6.7023090587593428e-06
6.1161978877 7.1229729890397127e-06
6.1228237910 7.3337296525375900e-06
6.1294496943 7.3863506331407160e-06
6.1360755976 7.0259441772791867e-06
6.1427015008 6.5935808742087840e-06
6.1493274041 6.1771507170724566e-06
6.1559533074 6.1386390290462268e-06
6.1625792107 6.1802988672748386e-06
6.1692051140 6.7449738863488541e-06
6.1758310172 7.3625848296560968e-06
6.1824569205 7.7916557872760405e-06
6.1890828238 7.9296036249204570e-06
6.1957087271 7.8434154423854483e-06
6.2023346304 7.4579103134028631e-06
6.2089605336 7.1494014487681054e-06
6.2155864369 7.0581410596012581e-06
6.2222123402 7.2204784821148308e-06
6.2288382435 8.0292175380345886e-06
6.2354641467 9.1380189172016416e-06
6.2420900500 1.0334112665675851e-05
6.2487159533 1.1261281796960669e-05
6.2553418566 1.1829156015825913e-05
6.2619677599 1.2039261817509356e-05
6.2685936631 1.3077169201600541e-05
6.2752195664 1.5895877290024493e-05
6.2818454697 2.0953702606114281e-05
6.2884713730 2.9308868543416639e-05
6.2950972763 4.2811721160144805e-05
6.3017231795 5.9230244110738744e-05
6.3083490828 7.9021221386627741e-05
6.3149749861 9.9182543395594336e-05
6.3216008894 1.2108970879999109e-04
6.3282267927 1.3506772387515516e-04
6.3348526959 1.4250641858621355e-04
6.3414785992 1.4534854933111156e-04
6.3481045025 1.3996564740256597e-04
6.3547304058 1.2880258471903287e-04
6.3613563091 1.1103499219352367e-04
6.3679822123 9.1159704506007757e-05
6.3746081156 6.9500142864637365e-05
6.3812340189 5.1913684818078841e-05
6.3878599222 3.5763247327680366e-05
6.3944858255 2.5398064115510684e-05
6.4011117287 1.7856281716031565e-05
6.4077376320 1.3074355270710088e-05
6.4143635353 1.1158388164361499e-05
6.4209894386 1.0224119268347362e-05
6.4276153419 9.4473817471710324e-06
6.4342412451 9.0199750173098094e-06
6.4408671484 8.1575773335231600e-06
6.4474930517 7.0925535658883831e-06
6.4541189550 6.3727156467846932e-06
6.4607448583 5.8393434614840659e-06
6.4673707615 5.6685621194788707e-06
6.4739966648 5.7033832144953370e-06
6.4806225681 5.7704340791862951e-06
6.4872484714 5.9587003719962454e-06
6.4938743747 5.8205561285701208e-06
6.5005002779 5.7019553633312278e-06
6.5071261812 5.2630735122571331e-06
6.5137520845 4.9018566915219935e-06
6.5203779878 4.6393588472119822e-06
6.5270038911 4.5203991198526427e-06
6.5336297943 4.5884558859335380e-06
6.5402556976 4.6818637807663703e-06
6.5468816009 4.9188617680366340e-06
6.5535075042 4.9418049131997907e-06
6.5601334074 4.8903771935028508e-06
6.5667593107 4.6022923806170786e-06
6.5733852140 4.4979683580549146e-06
6.5800111173 4.2792590876648169e-06
6.5866370206 4.0991672463309617e-06
6.5932629238 4.1582164800948684e-06
6.5998888271 4.2120425531662499e-06
6.6065147304 4.2673553505194989e-06
6.6131406337 4.4722633138322452e-06
6.6197665370 4.4522980859188718e-06
6.6263924402 4.4352926820394303e-06
6.6330183435 4.1891332852884450e-06
6.6396442468 3.9561238041358798e-06
6.6462701501 3.7873038233097008e-06
6.6528960534 3.8085698692365701e-06
6.6595219566 3.7176604842482630e-06
6.6661478599 3.8806354006689691e-06
6.6727737632 4.0623141060052493e-06
6.6793996665 4.1136438250012747e-06
6.6860255698 4.0645723817736846e-06
6.6926514730 3.9356353914146703e-06
6.6992773763 3.8218630535414238e-06
6.7059032796 3.6341390553568295e-06
6.7125291829 3.6501782952349432e-06
6.7191550862 3.5152856236910168e-06
6.7257809894 3.6069790395429437e-06
6.7324068927 3.6969426244169242e-06
6.7390327960 3.7552274223785049e-06
6.7456586993 3.7710531393244256e-06
6.7522846026 3.8040595895671686e-06
6.7589105058 3.7399177489740713e-06
6.7655364091 3.5082099824479442e-06
6.7721623124 3.3943205810005191e-06
6.7787882157 3.3601407593046515e-06
6.7854141190 3.4256046043526669e-06
6.7920400222 3.4264544046115268e-06
6.7986659255 3.5534533601374795e-06
6.8052918288 3.5883364604643207e-06
6.8119177321 3.5960828734032205e-06
6.8185436354 3.5686495198171130e-06
6.8251695386 3.4533735596270248e-06
6.8317954419 3.2777671283848485e-06
6.8384213452 3.2390976531576954e-06
6.8450472485 3.2010955553607537e-06
6.8516731518 3.2358427449634111e-06
6.8582990550 3.2572397876009279e-06
6.8649249583 3.3211139302527438e-06
6.8715508616 3.4281455142309554e-06
6.8781767649 3.4073427345670934e-06
6.8848026681 3.3514240298625832e-06
6.8914285714 3.2995982399604716e-06
6.8980544747 3.1917887997154877e-06
6.9046803780 3.0484038597184059e-06
6.9113062813 3.0665540139408613e-06
6.9179321845 3.0618014583870492e-06
6.9245580878 3.1722395545666663e-06
6.9311839911 3.2898709356689622e-06
6.9378098944 3.3187912067105026e-06
6.9444357977 3.2749266868308197e-06
6.9510617009 3.2011597823864062e-06
6.9576876042 3.1060912363533239e-06
6.9643135075 2.9624572432724558e-06
6.9709394108 2.9090821407945646e-06
6.9775653141 2.9094742271976230e-06
6.9841912173 2.9886427951571894e-06
6.9908171206 2.9942065843178133e-06
6.9974430239 3.1352039554384824e-06
7.0040689272 3.1288314725091551e-06
7.0106948305 3.1133454407675618e-06
7.0173207337 3.0192040419156629e-06
7.0239466370 2.9159350328879022e-06
7.0305725403 2.8476178879541922e-06
7.0371984436 2.8092407288293436e-06
7.0438243469 2.8125471877057313e-06
7.0504502501 2.9023748006821029e-06
7.0570761534 2.9742688088245273e-06
7.0637020567 3.0362830580850084e-06
7.0703279600 3.0370083714364836e-06
7.0769538633 2.9915069266462036e-06
7.0835797665 2.8789945179839666e-06
7.0902056698 2.8235945605987796e-06
7.0968315731 2.7346982413020195e-06
7.1034574764 2.6846811105658885e-06
7.1100833797 2.7510045177424076e-06
7.1167092829 2.8548467219447180e-06
7.1233351862 2.9211641483583577e-06
7.1299610895 2.8623022017907048e-06
7.1365869928 2.9266009795530968e-06
7.1432128961 2.8064461356910380e-06
7.1498387993 2.7839195059756490e-06
7.1564647026 2.6517545485653086e-06
7.1630906059 2.6251552620338894e-06
7.1697165092 2.5989949653351445e-06
7.1763424125 2.7106185017575439e-06
7.1829683157 2.8048749683603599e-06
7.1895942190 2.8725696338758330e-06
7.1962201223 2.8830332294208406e-06
7.2028460256 2.8209483599200440e-06
7.2094719288 2.7927544925658907e-06
7.2160978321 2.6480928486351968e-06
7.2227237354 2.5699062298312656e-06
7.2293496387 2.5203404744664262e-06
7.2359755420 2.6270395578391952e-06
7.2426014452 2.7217617379931927e-06
7.2492273485 2.7892972926715011e-06
7.2558532518 2.8545298390637056e-06
7.2624791551 2.8279779980005513e-06
7.2691050584 2.7754238243351830e-06
7.2757309616 2.6826257615053243e-06
7.2823568649 2.6347602862785878e-06
7.2889827682 2.6025995636373589e-06
7.2956086715 2.5921030412842410e-06
7.3022345748 2.6514441753027630e-06
7.3088604780 2.8032781289672788e-06
7.3154863813 2.9156930407065848e-06
7.3221122846 2.9305784442907086e-06
7.3287381879 2.9298931571881160e-06
7.3353640912 2.8108125582206469e-06
7.3419899944 2.8094734052546210e-06
7.3486158977 2.6778038214461990e-06
7.3552418010 2.7086014896272830e-06
7.3618677043 2.8459312404219283e-06
7.3684936076 2.9507099418372878e-06
7.3751195108 3.1135714335510891e-06
7.3817454141 3.1810448772694401e-06
7.3883713174 3.2405076310937911e-06
7.3949972207 3.2029411678699234e-06
7.4016231240 3.1370869625889585e-06
7.4082490272 3.1063447624070469e-06
7.4148749305 3.1931874016955340e-06
7.4215008338 3.2492866738404966e-06
7.4281267371 3.5319723494344972e-06
7.4347526404 3.7296776939881524e-06
7.4413785436 3.9716880586573104e-06
7.4480044469 4.1543213099966108e-06
7.4546303502 4.2932884252430450e-06
7.4612562535 4.3636279385268455e-06
7.4678821568 4.5015568070901369e-06
7.4745080600 4.7833375692786457e-06
7.4811339633 5.2070029350973516e-06
7.4877598666 5.8286424065724802e-06
7.4943857699 6.9044711591978735e-06
7.5010116732 7.7163468332730632e-06
7.5076375764 8.8674065326499593e-06
7.5142634797 1.0478129337348760e-05
7.5208893830 1.2952744779889290e-05
7.5275152863 1.6766501806808771e-05
7.5341411895 2.3264347651602126e-05
7.5407670928 3.2714487838133000e-05
7.5473929961 4.6606214403783465e-05
7.5540188994 6.2872026294097220e-05
7.5606448027 8.2867822036619470e-05
7.5672707059 1.0665641170660573e-04
7.5738966092 1.2652257619768462e-04
7.5805225125 1.4530153719390443e-04
7.5871484158 1.6371369563177837e-04
7.5937743191 1.7556197825062815e-04
7.6004002223 1.7353874998077086e-04
7.6070261256 1.6684852990904312e-04
7.6136520289 1.5587322694930394e-04
7.6202779322 1.3966938744816639e-04
7.6269038355 1.1711188053773795e-04
7.6335297387 9.4104503917365564e-05
7.6401556420 7.3745420171299195e-05
7.6467815453 5.4730367741998839e-05
7.6534074486 4.0114902091138262e-05
7.6600333519 2.8480836351800564e-05
7.6666592551 2.0885505308994521e-05
7.6732851584 1.5585652153662758e-05
7.6799110617 1.2468542523397122e-05
7.6865369650 1.0234290467011884e-05
7.6931628683 8.7526652053785110e-06
7.6997887715 7.6425564940138077e-06
7.7064146748 6.6456853391353457e-06
7.7130405781 5.9628814713670951e-06
7.7196664814 5.3410748683250475e-06
7.7262923847 4.7726630544707200e-06
7.7329182879 4.5378072624482383e-06
7.7395441912 4.2834365881305495e-06
7.7461700945 4.1976045570824305e-06
7.7527959978 4.0607853682732541e-06
7.7594219011 3.9404747376478819e-06
7.7660478043 3.6508436708082830e-06
7.7726737076 3.3842042622069587e-06
7.7792996109 3.1189534176768522e-06
7.7859255142 2.9602146640960593e-06
7.7925514175 2.9174249005766887e-06
7.7991773207 2.8813205147228477e-06
7.8058032240 2.9035381956637943e-06
7.8124291273 2.9094064863301104e-06
7.8190550306 2.8114649742180050e-06
7.8256809339 2.6615655138115916e-06
7.8323068371 2.5486611075378942e-06
7.8389327404 2.4910016121624142e-06
7.8455586437 2.3660344272971340e-06
7.8521845470 2.3530793857804511e-06
7.8588104503 2.3121703481484617e-06
7.8654363535 2.3785951987451304e-06
7.8720622568 2.3308283167643121e-06
7.8786881601 2.3363139226234716e-06
7.8853140634 2.2856770598037079e-06
7.8919399666 2.1870292328371948e-06
7.8985658699 2.1303582667267780e-06
7.9051917732 2.0413548910895360e-06
7.9118176765 2.0302071212328908e-06
7.9184435798 1.9986715884850656e-06
7.9250694830 2.0013507814674369e-06
7.9316953863 2.0519324659158261e-06
7.9383212896 2.0184116930504721e-06
7.9449471929 1.9900042201588314e-06
7.9515730962 1.9768826748772607e-06
7.9581989994 1.8698265994810769e-06
7.9648249027 1.8554886602439004e-06
7.9714508060 1.8274658668515785e-06
7.9780767093 1.7955275091753999e-06
7.9847026126 1.7940557076926782e-06
7.9913285158 1.8180196167331697e-06
7.9979544191 1.8445708131742499e-06
8.0045803224 1.8221485872232519e-06
8.0112062257 1.8128676959260703e-06
8.0178321290 1.7810521865917130e-06
8.0244580322 1.6779558520628213e-06
8.0310839355 1.6755855140775959e-06
8.0377098388 1.6482398821654490e-06
8.0443357421 1.6751433479220882e-06
8.0509616454 1.6765820013743106e-06
8.0575875486 1.6786290655819567e-06
8.0642134519 1.6970586902997775e-06
8.0708393552 1.6944331550995680e-06
8.0774652585 1.6561543525346249e-06
8.0840911618 1.5899699824826885e-06
8.0907170650 1.5920743650733798e-06
8.0973429683 1.5432455264948319e-06
8.1039688716 1.5078699108130980e-06
8.1105947749 1.5531776644425170e-06
8.1172206782 1.5425337323254326e-06
8.1238465814 1.5583104789604605e-06
8.1304724847 1.5722311734439817e-06
8.1370983880 1.5814519044051423e-06
8.1437242913 1.5372776045692338e-06
8.1503501946 1.4685341064169311e-06
8.1569760978 1.4745347786706108e-06
8.1636020011 1.4556669450001905e-06
8.1702279044 1.4858996789722195e-06
8.1768538077 1.4585443377374636e-06
8.1834797110 1.4663306056245716e-06
8.1901056142 1.4566151940507674e-06
8.1967315175 1.4483528904149764e-06
8.2033574208 1.4483916391547832e-06
8.2099833241 1.4108043199136934e-06
8.2166092273 1.4081473670306303e-06
8.2232351306 1.3906634414861094e-06
8.2298610339 1.3942915090905018e-06
8.2364869372 1.3754402903712874e-06
8.2431128405 1.3789593378778362e-06
8.2497387437 1.3819157538093695e-06
8.2563646470 1.3797930001764947e-06
8.2629905503 1.3784548585159849e-06
8.2696164536 1.3864288644682759e-06
8.2762423569 1.3186190199469807e-06
8.2828682601 1.3348707273170179e-06
8.2894941634 1.3069028111057015e-06
8.2961200667 1.3172791356469613e-06
8.3027459700 1.3193370715550509e-06
8.3093718733 1.3310071252079806e-06
8.3159977765 1.3477757690710626e-06
8.3226236798 1.3164617118070819e-06
8.3292495831 1.3073229387012365e-06
8.3358754864 1.2916922750713882e-06
8.3425013897 1.2775772651352181e-06
8.3491272929 1.2468175668915727e-06
8.3557531962 1.2378877944790891e-06
8.3623790995 1.2424357155806415e-06
8.3690050028 1.2585997466624973e-06
8.3756309061 1.2528064232322530e-06
8.3822568093 1.2590988335220394e-06
8.3888827126 1.2639288839687848e-06
8.3955086159 1.2457010326230625e-06
8.4021345192 1.2343757282348507e-06
8.4087604225 1.2216056280827026e-06
8.4153863257 1.2030335932025948e-06
8.4220122290 1.2265730617246736e-06
8.4286381323 1.2077716650500181e-06
8.4352640356 1.2001985139734024e-06
8.4418899389 1.2154836224741535e-06
8.4485158421 1.2209861448124833e-06
8.4551417454 1.2403762728578565e-06
8.4617676487 1.2180623155928081e-06
8.4683935520 1.1850248087570390e-06
8.4750194553 1.1615367109881673e-06
8.4816453585 1.1595868087516758e-06
8.4882712618 1.1540054113763227e-06
8.4948971651 1.1793045533568643e-06
8.5015230684 1.1760039771159283e-06
8.5081489717 1.1842129549345838e-06
8.5147748749 1.1894500910594872e-06
8.5214007782 1.1984414005514503e-06
8.5280266815 1.1727047627353910e-06
8.5346525848 1.1521952748990905e-06
8.5412784880 1.1717633622667659e-06
8.5479043913 1.1292311079230154e-06
8.5545302946 1.1458275737468081e-06
8.5611561979 1.1448617626522624e-06
8.5677821012 1.1757439495862625e-06
8.5744080044 1.1844424547230931e-06
8.5810339077 1.1851568832547827e-06
8.5876598110 1.1590333614028466e-06
8.5942857143 1.1896916181646481e-06
8.6009116176 1.1446092857295456e-06
8.6075375208 1.1659568866694021e-06
8.6141634241 1.1678979479725212e-06
8.6207893274 1.1538640978337265e-06
8.6274152307 1.1815559219115406e-06
8.6340411340 1.2068613420494962e-06
8.6406670372 1.2130121055999994e-06
8.6472929405 1.2279721094570709e-06
8.6539188438 1.2130170108799319e-06
8.6605447471 1.2194846604622585e-06
8.6671706504 1.1923552491419500e-06
8.6737965536 1.2229707596910337e-06
8.6804224569 1.2327028414141120e-06
8.6870483602 1.2786340598611427e-06
8.6936742635 1.3358146578785516e-06
8.7003001668 1.3256516903344742e-06
8.7069260700 1.3653325550827197e-06
8.7135519733 1.3859157972543510e-06
8.7201778766 1.4232610327868960e-06
8.7268037799 1.4527037144478388e-06
8.7334296832 1.4911312943458033e-06
8.7400555864 1.5664695652632195e-06
8.7466814897 1.6396631649487459e-06
8.7533073930 1.8224618717435967e-06
8.7599332963 1.9658663937047882e-06
8.7665591996 2.2314859877575607e-06
8.7731851028 2.5095130079452652e-06
8.7798110061 2.9215326923429068e-06
8.7864369094 3.5948433563580794e-06
8.7930628127 4.6172386729169878e-06
8.7996887160 5.8186090632287608e-06
8.8063146192 7.4843571690049524e-06
8.8129405225 9.3438763478351367e-06
8.8195664258 1.1751655475301181e-05
8.8261923291 1.4140628440351919e-05
8.8328182324 1.6774066461051718e-05
8.8394441356 1.8741755734532858e-05
8.8460700389 2.0231565198312892e-05
8.8526959422 2.0299390168312613e-05
8.8593218455 2.0606492444124597e-05
8.8659477487 1.9944125521514702e-05
8.8725736520 1.8705113502203626e-05
8.8791995553 1.7141732386647481e-05
8.8858254586 1.4619023759751023e-05
8.8924513619 1.2064096788522653e-05
8.8990772651 9.7409295537157015e-06
8.9057031684 7.6779187661085654e-06
8.9123290717 5.8906814359681297e-06
8.9189549750 4.3326221583418607e-06
8.9255808783 3.3263849210440862e-06
8.9322067815 2.5272163483938429e-06
8.9388326848 1.9575129573753633e-06
8.9454585881 1.6158088844531187e-06
8.9520844914 1.3469387844893649e-06
8.9587103947 1.1683197330861475e-06
8.9653362979 1.0604031368626954e-06
8.9719622012 9.7076605796145492e-07
8.9785881045 9.0739106753521098e-07
8.9852140078 8.3579469260606819e-07
8.9918399111 8.2561190274434234e-07
8.9984658143 8.1286037978838739e-07
9.0050917176 7.9496696102642374e-07
9.0117176209 7.6376101348974706e-07
9.0183435242 7.2731402596588444e-07
9.0249694275 7.5155742055019644e-07
9.0315953307 7.0686908715822560e-07
9.0382212340 6.8653047715555668e-07
9.0448471373 6.8238919179960682e-07
9.0514730406 6.8742622483317149e-07
9.0580989439 6.7195526192685871e-07
9.0647248471 6.7662665118558907e-07
9.0713507504 6.7014940959253060e-07
9.0779766537 6.5547319117237900e-07
9.0846025570 6.4744239796115962e-07
9.0912284603 6.3405771449475588e-07
9.0978543635 6.2869471677240236e-07
9.1044802668 6.2305280935752036e-07
9.1111061701 6.1369939869645567e-07
9.1177320734 6.2097558828076318e-07
9.1243579767 6.2436628522336682e-07
9.1309838799 6.2129003236579174e-07
9.1376097832 6.1453631678255693e-07
9.1442356865 6.1076584714915142e-07
9.1508615898 6.0698439282233643e-07
9.1574874931 5.8424222686551237e-07
9.1641133963 5.9600559234139594e-07
9.1707392996 5.8932792527184409e-07
9.1773652029 5.8226423611073440e-07
9.1839911062 5.8048387003217796e-07
9.1906170094 5.8178820788502712e-07
9.1972429127 5.7340160026643524e-07
9.2038688160 5.9774943817230671e-07
9.2104947193 5.7380254879532502e-07
9.2171206226 5.7497394002484688e-07
9.2237465258 5.6768943944612802e-07
9.2303724291 5.6599534779838977e-07
9.2369983324 5.4635735688685225e-07
9.2436242357 5.5745216120163753e-07
9.2502501390 5.5808246289279487e-07
9.2568760422 5.5460113658273256e-07
9.2635019455 5.4664251699331368e-07
9.2701278488 5.5020620265632855e-07
9.2767537521 5.4047538786517526e-07
9.2833796554 5.3585629322214697e-07
9.2900055586 5.3914560858326679e-07
9.2966314619 5.3590261441914026e-07
9.3032573652 5.3798317755546593e-07
9.3098832685 5.2840734847417070e-07
9.3165091718 5.3063300353660821e-07
9.3231350750 5.2162889052794133e-07
9.3297609783 5.2094466303559082e-07
9.3363868816 5.1759820566636080e-07
9.3430127849 5.2425955920688298e-07
9.3496386882 5.0781498372588221e-07
9.3562645914 5.0618960794021527e-07
9.3628904947 5.1565460873782835e-07
9.3695163980 4.9840420665509473e-07
9.3761423013 5.0340039478664667e-07
9.3827682046 5.0369360575719042e-07
9.3893941078 5.0356531458382879e-07
9.3960200111 4.9359340983560927e-07
9.4026459144 4.8949350469040584e-07
9.4092718177 4.9257840392056468e-07
9.4158977210 4.9188298541152133e-07
9.4225236242 4.8146282033046226e-07
9.4291495275 4.7951006240272361e-07
9.4357754308 4.8587650304249286e-07
9.4424013341 4.7844682955034355e-07
9.4490272374 4.7465288427330456e-07
9.4556531406 4.7936967933535542e-07
9.4622790439 4.6747745077874533e-07
9.4689049472 4.7932393645542825e-07
9.4755308505 4.6228519177825008e-07
9.4821567538 4.6725328332545240e-07
9.4887826570 4.6631639642732533e-07
9.4954085603 4.6190996533562126e-07
9.5020344636 4.6144502419325141e-07
9.5086603669 4.6263518434917172e-07
9.5152862702 4.6766583367953962e-07
9.5219121734 4.5325006563000197e-07
9.5285380767 4.5877105955082727e-07
9.5351639800 4.5013636872114261e-07
9.5417898833 4.5440762805248118e-07
9.5484157865 4.4889353993011197e-07
9.5550416898 4.4220899931259974e-07
9.5616675931 4.4012090644188444e-07
9.5682934964 4.3419679936200795e-07
9.5749193997 4.3286070346654483e-07
9.5815453029 4.4380950415864361e-07
9.5881712062 4.3073773589674922e-07
9.5947971095 4.3549019970359165e-07
9.6014230128 4.3547849913390563e-07
9.6080489161 4.3141577167059052e-07
9.6146748193 4.2827097294113777e-07
9.6213007226 4.3499026189093599e-07
9.6279266259 4.2034528284960503e-07
9.6345525292 4.1769955782349265e-07
9.6411784325 4.2137850389281169e-07
9.6478043357 4.2057191267661787e-07
9.6544302390 4.2370201150515108e-07
9.6610561423 4.1217220574221809e-07
9.6676820456 4.1999096111933475e-07
9.6743079489 4.0823544275553506e-07
9.6809338521 4.0733797916646534e-07
9.6875597554 4.1090967223945684e-07
9.6941856587 4.0138759932417009e-07
9.7008115620 3.9629474289826892e-07
9.7074374653 4.0295533028775885e-07
9.7140633685 4.0026208771371040e-07
9.7206892718 4.0185031374531291e-07
9.7273151751 4.0100623769102205e-07
9.7339410784 3.9173318833092359e-07
9.7405669817 3.9385630670948390e-07
9.7471928849 3.9704156546543621e-07
9.7538187882 3.8552147016089270e-07
9.7604446915 3.9199470467712176e-07
9.7670705948 3.8440442784240687e-07
9.7736964981 3.8474671013347289e-07
9.7803224013 3.7994580999215367e-07
9.7869483046 3.8279844375132678e-07
9.7935742079 3.7798552000012749e-07
9.8002001112 3.7788275926408332e-07
9.8068260145 3.6851874538802920e-07
9.8134519177 3.7052253105286627e-07
9.8200778210 3.7537946337081279e-07
