# 2theta_deg intensity
4.9350458716 1.0284334565082236e-06
4.9416513761 1.0129185955659233e-06
4.9482568807 1.0206669460744008e-06
4.9548623853 1.0388214124492642e-06
4.9614678899 1.0469537483341473e-06
4.9680733945 1.0565899006287646e-06
4.9746788991 1.0403433164234477e-06
4.9812844037 1.0460430475968745e-06
4.9878899083 1.0646150479751842e-06
4.9944954128 1.0656404464383804e-06
5.0011009174 1.0759239927935716e-06
5.0077064220 1.0578037066176252e-06
5.0143119266 1.0777025339873654e-06
5.0209174312 1.0786050443318432e-06
5.0275229358 1.0798969280231847e-06
5.0341284404 1.0801018928234278e-06
5.0407339450 1.1036093395161410e-06
5.0473394495 1.0771690293922388e-06
5.0539449541 1.0919074233295678e-06
5.0605504587 1.1062365053651875e-06
5.0671559633 1.0838715937495434e-06
5.0737614679 1.0681758113509457e-06
5.0803669725 1.0791638851778906e-06
5.0869724771 1.0976472815544857e-06
5.0935779817 1.0777691432929108e-06
5.1001834862 1.0835355148876695e-06
5.1067889908 1.0819384314096661e-06
5.1133944954 1.0810629687288024e-06
5.1200000000 1.0751876665200821e-06
5.1266055046 1.0714168228452218e-06
5.1332110092 1.0428186803584825e-06
5.1398165138 1.0246701900124785e-06
5.1464220183 1.0406842549016078e-06
5.1530275229 1.0371620556034778e-06
5.1596330275 1.0243895031934399e-06
5.1662385321 1.0111825068446236e-06
5.1728440367 1.0007073816480893e-06
5.1794495413 9.7316148783423302e-07
5.1860550459 9.7767203971373567e-07
5.1926605505 9.4465173141098193e-07
5.1992660550 9.5844598956938070e-07
5.2058715596 9.2103675987590797e-07
5.2124770642 9.0575744337642279e-07
5.2190825688 9.1933841873440409e-07
5.2256880734 9.0901487185293830e-07
5.2322935780 8.7457248919483389e-07
5.2388990826 8.7779382356445029e-07
5.2455045872 8.4721305074061070e-07
5.2521100917 8.3500860407608265e-07
5.2587155963 8.2170762484490925e-07
5.2653211009 8.2567729470363620e-07
5.2719266055 8.0008054079116170e-07
5.2785321101 7.9532666943380433e-07
5.2851376147 7.6232460340742304e-07
5.2917431193 7.6706073799461744e-07
5.2983486239 7.5539037147934411e-07
5.3049541284 7.3711261528429424e-07
5.3115596330 7.4028187079918301e-07
5.3181651376 7.2860457775963427e-07
5.3247706422 7.2271225337758427e-07
5.3313761468 7.0220212934410991e-07
5.3379816514 7.0104007400487609e-07
5.3445871560 6.7516017220817863e-07
5.3511926606 6.8273231202803070e-07
5.3577981651 6.6729323545921687e-07
5.3644036697 6.8108755889732373e-07
5.3710091743 6.6331517578592456e-07
5.3776146789 6.5901951144154589e-07
5.3842201835 6.4635064819867887e-07
5.3908256881 6.4566691439792693e-07
5.3974311927 6.5584658142768718e-07
5.4040366972 6.5901763920653098e-07
5.4106422018 6.5641982024252330e-07
5.4172477064 6.5017341138726065e-07
5.4238532110 6.3776629729859731e-07
5.4304587156 6.3605979734879207e-07
5.4370642202 6.4736579125660655e-07
5.4436697248 6.4706914132691712e-07
5.4502752294 6.4798706808621310e-07
5.4568807339 6.4598787997523531e-07
5.4634862385 6.4464471261629887e-07
5.4700917431 6.4268495129311654e-07
5.4766972477 6.3731753563506729e-07
5.4833027523 6.6128217480021262e-07
5.4899082569 6.5476469069027604e-07
5.4965137615 6.6198343664141890e-07
5.5031192661 6.5864614866299581e-07
5.5097247706 6.5187218459635456e-07
5.5163302752 6.6268888032046637e-07
5.5229357798 6.6630334954247701e-07
5.5295412844 6.6826985285769437e-07
5.5361467890 6.7245087922691592e-07
5.5427522936 6.5353065223958876e-07
5.5493577982 6.8216927880346512e-07
5.5559633028 6.5076795944340481e-07
5.5625688073 6.7282728481795454e-07
5.5691743119 6.6531183577305135e-07
5.5757798165 6.6625211791369436e-07
5.5823853211 6.6068170659658649e-07
5.5889908257 6.6671211281724227e-07
5.5955963303 6.6408941672114698e-07
5.6022018349 6.6888153361698271e-07
5.6088073394 6.7334608614511206e-07
5.6154128440 6.6661202614693057e-07
5.6220183486 6.6369833074929273e-07
5.6286238532 6.5389249056616325e-07
5.6352293578 6.4619719602346900e-07
5.6418348624 6.5386835080852414e-07
5.6484403670 6.3440653157404915e-07
5.6550458716 6.4998662922524121e-07
5.6616513761 6.3134659285121678e-07
5.6682568807 6.2893817442751999e-07
5.6748623853 6.2511007977614040e-07
5.6814678899 6.2351730009512668e-07
5.6880733945 6.1581137813710983e-07
5.6946788991 6.0848385752265763e-07
5.7012844037 6.0088913311757337e-07
5.7078899083 5.9000950373159434e-07
5.7144954128 5.8471708662386976e-07
5.7211009174 5.8066897244348718e-07
5.7277064220 5.8832096653185704e-07
5.7343119266 5.7265266496062553e-07
5.7409174312 5.6292332496639180e-07
5.7475229358 5.4706126144691682e-07
5.7541284404 5.5723883535297524e-07
5.7607339450 5.4521348114356983e-07
5.7673394495 5.3240118354086614e-07
5.7739449541 5.3401512559532949e-07
5.7805504587 5.2280934006234321e-07
5.7871559633 5.1060401051660991e-07
5.7937614679 5.0483872567112093e-07
5.8003669725 4.9715563958428893e-07
5.8069724771 4.9723259816271372e-07
5.8135779817 5.0133442434919188e-07
5.8201834862 4.9183751921428805e-07
5.8267889908 4.7707285104471576e-07
5.8333944954 4.7342384857188324e-07
5.8400000000 4.7594010187927955e-07
5.8466055046 4.7057520186168702e-07
5.8532110092 4.6778580082423373e-07
5.8598165138 4.6380674536021116e-07
5.8664220183 4.5593273437380024e-07
5.8730275229 4.5324870313781524e-07
5.8796330275 4.5106665153440685e-07
5.8862385321 4.5385591913369609e-07
5.8928440367 4.4154408031814695e-07
5.8994495413 4.4439211593845742e-07
5.9060550459 4.4630991871567243e-07
5.9126605505 4.4999639133508069e-07
5.9192660550 4.3927094244568017e-07
5.9258715596 4.4200926505142962e-07
5.9324770642 4.4389737589684849e-07
5.9390825688 4.4014126695222285e-07
5.9456880734 4.3679264111092556e-07
5.9522935780 4.3975225989482148e-07
5.9588990826 4.4214170530775873e-07
5.9655045872 4.4259256814914630e-07
5.9721100917 4.4945597230367968e-07
5.9787155963 4.4544910641145747e-07
5.9853211009 4.4180580671224368e-07
5.9919266055 4.4686792550900065e-07
5.9985321101 4.4385186731712177e-07
6.0051376147 4.4240997672788667e-07
6.0117431193 4.4461427585327728e-07
6.0183486239 4.4803851411209088e-07
6.0249541284 4.4315987551637799e-07
6.0315596330 4.5636207674848146e-07
6.0381651376 4.5488462794091428e-07
6.0447706422 4.4732338352630085e-07
6.0513761468 4.5139209212598280e-07
6.0579816514 4.5021364223451011e-07
6.0645871560 4.5601845273444816e-07
6.0711926606 4.5198933236628449e-07
6.0777981651 4.5296282131781064e-07
6.0844036697 4.4987797068638023e-07
6.0910091743 4.5051039248256904e-07
6.0976146789 4.4900900653370394e-07
6.1042201835 4.4217062704219219e-07
6.1108256881 4.5208874818038798e-07
6.1174311927 4.4565137165973021e-07
6.1240366972 4.4217187816963934e-07
6.1306422018 4.5172148477979749e-07
6.1372477064 4.4514241668557418e-07
6.1438532110 4.4021978871330744e-07
6.1504587156 4.3843603241322699e-07
6.1570642202 4.4359417243702751e-07
6.1636697248 4.3334091496654524e-07
6.1702752294 4.2913231677346683e-07
6.1768807339 4.2499278069562562e-07
6.1834862385 4.2077589709850366e-07
6.1900917431 4.1171268445002614e-07
6.1966972477 4.2008509655089233e-07
6.2033027523 4.1712696530913514e-07
6.2099082569 4.1189564569450556e-07
6.2165137615 4.0434251638028857e-07
6.2231192661 4.0160179326918987e-07
6.2297247706 4.0308580017339866e-07
6.2363302752 3.9768081467978035e-07
6.2429357798 3.9358455557014779e-07
6.2495412844 3.9338473401541924e-07
6.2561467890 3.8678952036881079e-07
6.2627522936 3.8478211565248100e-07
6.2693577982 3.7908960842311418e-07
6.2759633028 3.8147295498848423e-07
6.2825688073 3.7658636405843464e-07
6.2891743119 3.7351648032665748e-07
6.2957798165 3.7542185927687853e-07
6.3023853211 3.6623880302479676e-07
6.3089908257 3.5805488177981033e-07
6.3155963303 3.5957581126687620e-07
6.3222018349 3.6021133145103041e-07
6.3288073394 3.6563344701816947e-07
6.3354128440 3.5440289240197670e-07
6.3420183486 3.5178089954812320e-07
6.3486238532 3.4792197546000880e-07
6.3552293578 3.4480664008053707e-07
6.3618348624 3.5049121397887878e-07
6.3684403670 3.4280501242575205e-07
6.3750458716 3.3912645585320596e-07
6.3816513761 3.4522025688765722e-07
6.3882568807 3.4101201444277875e-07
6.3948623853 3.3601780177764976e-07
6.4014678899 3.3395412405718709e-07
6.4080733945 3.3441886033305742e-07
6.4146788991 3.3893220712234575e-07
6.4212844037 3.2954043405656657e-07
6.4278899083 3.3787819310880775e-07
6.4344954128 3.3293701876807322e-07
6.4411009174 3.3181411459139295e-07
6.4477064220 3.3966937084907669e-07
6.4543119266 3.3279251442775711e-07
6.4609174312 3.3060234846495783e-07
6.4675229358 3.3304527718011150e-07
6.4741284404 3.3027976192744385e-07
6.4807339450 3.2977073003009060e-07
6.4873394495 3.3446053012930562e-07
6.4939449541 3.2811423322968717e-07
6.5005504587 3.2828937388137281e-07
6.5071559633 3.3377007487413838e-07
6.5137614679 3.3689857957788133e-07
6.5203669725 3.3004181470954851e-07
6.5269724771 3.2985485462040053e-07
6.5335779817 3.3387610372675900e-07
6.5401834862 3.3352109827440897e-07
6.5467889908 3.3466407591842509e-07
6.5533944954 3.2968920177698935e-07
6.5600000000 3.3275011048036884e-07
6.5666055046 3.3739545269621503e-07
6.5732110092 3.3080940480032648e-07
6.5798165138 3.3310722784884575e-07
6.5864220183 3.3575819122728757e-07
6.5930275229 3.3892141681557379e-07
6.5996330275 3.3124964476133728e-07
6.6062385321 3.3527452885295484e-07
6.6128440367 3.3773770157016168e-07
6.6194495413 3.2639972766005135e-07
6.6260550459 3.3406550917250312e-07
6.6326605505 3.2589254376944566e-07
6.6392660550 3.2800756271038798e-07
6.6458715596 3.3290372813066139e-07
6.6524770642 3.2290722534099976e-07
6.6590825688 3.2260337292323367e-07
6.6656880734 3.2625521346219852e-07
6.6722935780 3.2594243669750984e-07
6.6788990826 3.2538359348778709e-07
6.6855045872 3.2421233206869941e-07
6.6921100917 3.2753420880459108e-07
6.6987155963 3.2136830884663778e-07
6.7053211009 3.1198908032373586e-07
6.7119266055 3.1712925421883163e-07
6.7185321101 3.1843584235482701e-07
6.7251376147 3.0827583739908899e-07
6.7317431193 3.0818431638605373e-07
6.7383486239 3.0405270339190768e-07
6.7449541284 3.1458848950443675e-07
6.7515596330 3.1088128887816617e-07
6.7581651376 3.0911156890786602e-07
6.7647706422 3.0330914761095413e-07
6.7713761468 2.9711860455747306e-07
6.7779816514 2.9949938077879431e-07
6.7845871560 3.0231937901556184e-07
6.7911926606 2.9588156647240355e-07
6.7977981651 2.9301566240483114e-07
6.8044036697 2.9747691236680043e-07
6.8110091743 2.9015787705659062e-07
6.8176146789 2.8467527676195759e-07
6.8242201835 2.8856236127332649e-07
6.8308256881 2.8526733657735675e-07
6.8374311927 2.8776923771065193e-07
6.8440366972 2.8491857369276643e-07
6.8506422018 2.7849291470124458e-07
6.8572477064 2.7931758108489012e-07
6.8638532110 2.7753720283175247e-07
6.8704587156 2.7737791522885964e-07
6.8770642202 2.8080995452641465e-07
6.8836697248 2.7643320867866046e-07
6.8902752294 2.7693709945814731e-07
6.8968807339 2.7688665653088783e-07
6.9034862385 2.7627309632781073e-07
6.9100917431 2.7212016739360896e-07
6.9166972477 2.7434400827179004e-07
6.9233027523 2.7391106613293044e-07
6.9299082569 2.7728746300503098e-07
6.9365137615 2.7749910239492224e-07
6.9431192661 2.7376165448603021e-07
6.9497247706 2.7563221639298520e-07
6.9563302752 2.7350764359938030e-07
6.9629357798 2.7398943067569743e-07
6.9695412844 2.6642062937450056e-07
6.9761467890 2.7207254389694080e-07
6.9827522936 2.6842238563362087e-07
6.9893577982 2.7102527784397879e-07
6.9959633028 2.7277262150347004e-07
7.0025688073 2.6929173399861557e-07
7.0091743119 2.6759920148467559e-07
7.0157798165 2.7275994146025591e-07
7.0223853211 2.7680798296951813e-07
7.0289908257 2.7327309955295971e-07
7.0355963303 2.7116420013233354e-07
7.0422018349 2.7058008063329578e-07
7.0488073394 2.7320455551235497e-07
7.0554128440 2.7117599567916865e-07
7.0620183486 2.6385462145132092e-07
7.0686238532 2.7152466866858489e-07
7.0752293578 2.7464146946438704e-07
7.0818348624 2.7443053183747992e-07
7.0884403670 2.7003331068293019e-07
7.0950458716 2.7321188012750804e-07
7.1016513761 2.6882500582570698e-07
7.1082568807 2.7744996741261450e-07
7.1148623853 2.7305539933295359e-07
7.1214678899 2.7028712800454812e-07
7.1280733945 2.6974624236563693e-07
7.1346788991 2.6661179289951444e-07
7.1412844037 2.6880164312025507e-07
7.1478899083 2.7496365131389493e-07
7.1544954128 2.6654136419323826e-07
7.1611009174 2.6683243098480830e-07
7.1677064220 2.6496638576226473e-07
7.1743119266 2.6456052672015195e-07
7.1809174312 2.6445751760014827e-07
7.1875229358 2.6440256686257505e-07
7.1941284404 2.6513843465825767e-07
7.2007339450 2.5992262754828084e-07
7.2073394495 2.6604919732798924e-07
7.2139449541 2.6719040775706984e-07
7.2205504587 2.6167233330185907e-07
7.2271559633 2.5909101769657116e-07
7.2337614679 2.5970120404214037e-07
7.2403669725 2.5767863476399586e-07
7.2469724771 2.5580371760666208e-07
7.2535779817 2.5737726842778153e-07
7.2601834862 2.5602524628911110e-07
7.2667889908 2.6009927196981658e-07
7.2733944954 2.5389331898559353e-07
7.2800000000 2.5785265883645478e-07
7.2866055046 2.5079012669969328e-07
7.2932110092 2.5262494467095162e-07
7.2998165138 2.5676519629508958e-07
7.3064220183 2.4896874859964220e-07
7.3130275229 2.5127178850964223e-07
7.3196330275 2.4909407743842026e-07
7.3262385321 2.4709303080577938e-07
7.3328440367 2.4411080039317345e-07
7.3394495413 2.4990825138015167e-07
7.3460550459 2.4473000762791687e-07
7.3526605505 2.4719807735756908e-07
7.3592660550 2.4680183968036065e-07
7.3658715596 2.4582259974592142e-07
7.3724770642 2.4567368280626479e-07
7.3790825688 2.4170422604500109e-07
7.3856880734 2.4652361536786598e-07
7.3922935780 2.4611718176300117e-07
7.3988990826 2.4427345432194191e-07
7.4055045872 2.4050550457820494e-07
7.4121100917 2.3926126422711597e-07
7.4187155963 2.4246030705697706e-07
7.4253211009 2.3593013375352909e-07
7.4319266055 2.4395263868720598e-07
7.4385321101 2.4456655864035662e-07
7.4451376147 2.3861922026020262e-07
7.4517431193 2.3930348360246067e-07
7.4583486239 2.3725728775806085e-07
7.4649541284 2.4103051725346731e-07
7.4715596330 2.3730210375001387e-07
7.4781651376 2.4155324128805488e-07
7.4847706422 2.3869340836243730e-07
7.4913761468 2.3671904959736502e-07
7.4979816514 2.3359206854718617e-07
7.5045871560 2.4081274794666468e-07
7.5111926606 2.4370851482904209e-07
7.5177981651 2.4056976581006127e-07
7.5244036697 2.3851247453454964e-07
7.5310091743 2.3758256833491382e-07
7.5376146789 2.3935897717629661e-07
7.5442201835 2.4073427110650359e-07
7.5508256881 2.3713309074650286e-07
7.5574311927 2.4382227603275325e-07
7.5640366972 2.3580122289850999e-07
7.5706422018 2.4105861991166329e-07
7.5772477064 2.4040498740914518e-07
7.5838532110 2.3691482713995402e-07
7.5904587156 2.3907079802819319e-07
7.5970642202 2.3756347497906476e-07
7.6036697248 2.4218107416515035e-07
7.6102752294 2.3159780438139708e-07
7.6168807339 2.3625407498539241e-07
7.6234862385 2.3643460674633279e-07
7.6300917431 2.3678627113712883e-07
7.6366972477 2.3721683264615694e-07
7.6433027523 2.3530903486858959e-07
7.6499082569 2.3724067936885858e-07
7.6565137615 2.3676429782835416e-07
7.6631192661 2.3296896800306842e-07
7.6697247706 2.3712748306269320e-07
7.6763302752 2.3868120280541915e-07
7.6829357798 2.2994883431380106e-07
7.6895412844 2.3496596434001394e-07
7.6961467890 2.3423748380013378e-07
7.7027522936 2.3633267611984716e-07
7.7093577982 2.3990769090126055e-07
7.7159633028 2.3306273278830612e-07
7.7225688073 2.3549322563908694e-07
7.7291743119 2.2963159152573069e-07
7.7357798165 2.3226521171538885e-07
7.7423853211 2.3151428874658654e-07
7.7489908257 2.3018950150453935e-07
7.7555963303 2.3242140387994425e-07
7.7622018349 2.3073233141403030e-07
7.7688073394 2.3331522310210337e-07
7.7754128440 2.2685564554457211e-07
7.7820183486 2.3090270736776308e-07
7.7886238532 2.2925231103710754e-07
7.7952293578 2.2658851274972341e-07
7.8018348624 2.2834415409055012e-07
7.8084403670 2.2910420433752480e-07
7.8150458716 2.3185172172610168e-07
7.8216513761 2.2720570316336270e-07
7.8282568807 2.2468413990909257e-07
7.8348623853 2.2760452918273573e-07
7.8414678899 2.2627930064188047e-07
7.8480733945 2.2657595745233828e-07
7.8546788991 2.2529843714371802e-07
7.8612844037 2.2225543701113165e-07
7.8678899083 2.2402896760469202e-07
7.8744954128 2.2796914290769237e-07
7.8811009174 2.2493638491216686e-07
7.8877064220 2.2464777865044669e-07
7.8943119266 2.2008250080879167e-07
7.9009174312 2.2091122585612212e-07
7.9075229358 2.2525316664489497e-07
7.9141284404 2.2529021314649983e-07
7.9207339450 2.1962268049167667e-07
7.9273394495 2.2404908665081127e-07
7.9339449541 2.2699233646602570e-07
7.9405504587 2.1888093219453751e-07
7.9471559633 2.2011070473322392e-07
7.9537614679 2.2162249466337158e-07
7.9603669725 2.2336747061016874e-07
7.9669724771 2.2396486691256712e-07
7.9735779817 2.2141465336202811e-07
7.9801834862 2.2196861748203547e-07
7.9867889908 2.1827353656786992e-07
7.9933944954 2.2161986712327134e-07
8.0000000000 2.1711420426334720e-07
